address,token_address,total_pnl,realized_pnl,roi,unrealized_pnl,unrealized_roi,win_rate,wins,losses,total_volume,total_trades,avg_trade_size,is_bot,avg_profit_per_trade,loss_rate,win_loss_ratio,profit_factor,volume_per_trade,persona,persona_confidence,validation_passed,quality_score,prob_Elite Sniper,prob_Whale,prob_Consistent Performer,prob_Scalper,prob_Momentum Trader,prob_Risk-Taker,prob_Developing Trader,profitability_score,risk_adjusted_score,consistency_score,copy_trading_score,risk_category,qual_category
9nsgdXLN1Hyog4FhiwBH89zETzXu98PukMFJftfi46wH,4ekv3ysaehkqxcerltencrybaxnesad8t8pcg9agjdst,62869.0,11350.0,5.55,33884.0,16.56,29.79,14.0,33.0,410000.0,382,1100.0,0,29.712041884816752,0.08638743455497382,0.42424242424242425,0.42424242424242425,1073.2984293193717,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9o7LPf7vjKuWoaAos6G23Lfnrv8L4cRMYUd9uvemdoKT,bcviecp8byqg41qhyycqizjh9pvm8nsiqwppin9y6n4u,-11019.0,-22977.0,-47.62,0.0,0.0,12.12,4.0,29.0,85000.0,287,298.0,0,-80.05923344947735,0.10104529616724739,0.13793103448275862,0.13793103448275862,296.1672473867596,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9ogeCJhwdQ3hLbhSqTterv5nWeetnu9Z2LxjWuN6krhq,1ptwwxev41ssw6nvwwe4aqkfrn6j3jwe7andlehdsfm,31692.0,-1656.0,-2.66,0.0,0.0,42.11,16.0,22.0,155000.0,162,957.0,0,-10.222222222222221,0.13580246913580246,0.7272727272727273,0.7272727272727273,956.7901234567901,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9pffVmkuginy9yPYptYaPEcT9psEmzzS9xZvESvwDuXR,grk5zr5lbnwlsda45pskc81dmn9ycmge5cirxujthkrl,14721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,7,2100.0,0,0.0,0.0,0.0,0.0,2142.8571428571427,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9QBepBkfFWVJP7yYtPpACSb2hM8hateWCqum8JnsU3nr,e9ogc72mzwyqmzr5ggb9daogyrssr3uhfwhg1l75rzve,-28358.0,-101011.0,-22.86,-18589.0,-4.21,27.78,5.0,13.0,742000.0,268,2800.0,0,-376.90671641791045,0.048507462686567165,0.38461538461538464,0.38461538461538464,2768.6567164179105,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9R32rBhQdVyM3ZGwJKoQNwqyaRtL9Td7o4tCfKFie2ej,9vix1vducteoc2wertsp2tudxxpwaf69aeet8enpjpsn,263281.0,0.0,0.0,188.03,5.15,100.0,1.0,0.0,267000.0,46,5800.0,0,0.0,0.0,1.0,1.0,5804.347826086957,Developing Trader,0.5187535833333334,True,0.5187535833333334,0.0,0.0,0.0,0.0,0.0,0.43716570360130086,0.5628342963986991,0.5755206666666668,0.28,0.6360000000000001,0.4932836250000001,High Risk,Medium
9SrF1spVhNVktXJYAsyBf9yGfH4kFqQ49nLbMttbrMsJ,8n5vs5asyqxrkvl73k9m6hvtkzwmeubsdkzql2mbddy4,65911.0,-517.17,-23.55,0.0,0.0,0.0,0.0,1.0,70000.0,86,817.0,0,-6.01360465116279,0.011627906976744186,0.0,0.0,813.953488372093,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9tCnoxyv8CWQYDr74Gs7zRcHaLF87f6fuFhFFet6KQc5,2r8ukqj5acyw4g54vccgnwfbhyctjheyztzevwwueqdm,1787.9,27.61,8.68,0.0,0.0,100.0,1.0,0.0,2400.0,10,242.0,0,2.761,0.0,1.0,1.0,240.0,Developing Trader,0.45701364166666664,True,0.45701364166666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4127652666666667,0.28013805,0.42000000000000004,0.37884888583333337,High Risk,Medium
9TW229iu2Hqt9hWzdLst8G3Cs9WJ7VjisiY8FpRHDG9y,5ewl8ch5tsebgxe3dvn6mul3jrpkfyx9acn5u3ukzxci,2862.6,-395.45,-0.45,-1188.0,-1.36,30.12,25.0,58.0,161000.0,1000,154.0,0,-0.39544999999999997,0.058,0.43103448275862066,0.43103448275862066,161.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9vZrPj58Nh2UqDL1Vqqq9u3q8jErAebC6FvQuLy4dnUk,gnyxamygf1iivijdpqkegifxbtmfxmd46bgfnh3xh9rj,1365.3,53.16,2.94,0.0,0.0,50.0,1.0,1.0,4700.0,14,332.0,0,3.7971428571428567,0.07142857142857142,1.0,1.0,335.7142857142857,Developing Trader,0.3025246583333334,True,0.3025246583333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30483020000000005,0.28018985714285716,0.48400000000000004,0.3330415029761905,High Risk,Low
9WL2KggcbpsMEzNXBFybwd7WhFaY7YKmhUxZUpHCb4in,7vbqtbxevphssw3iuebvczrqo322jnjujun6scdcxr6t,5044.5,1776.9,17.58,0.0,0.0,100.0,1.0,0.0,25000.0,92,275.0,0,19.31413043478261,0.0,1.0,1.0,271.7391304347826,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9wpsRLUsPW579PSqURGGvGXXU6KwVCor7NfybLj3m3sm,dxuzkwqyuyzmjqhpjedvanghng4r8vq2om6dyry3q2kz,36816.0,0.0,0.0,-907.78,-7.58,0.0,0.0,3.0,49000.0,18,2700.0,0,0.0,0.16666666666666666,0.0,0.0,2722.222222222222,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9xG91LmcRh1TeVFD2ZNCm4X1SeLvhDAQJQEqd2XdgrRJ,2r8ukqj5acyw4g54vccgnwfbhyctjheyztzevwwueqdm,2081.4,101.35,22.49,0.0,0.0,100.0,1.0,0.0,3000.0,14,213.0,0,7.239285714285714,0.0,1.0,1.0,214.28571428571428,Developing Trader,0.46899535,True,0.46899535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4313742666666667,0.2803619642857143,0.44400000000000006,0.39235783095238097,High Risk,Medium
9xHdJPe4vr7WBggsQiH27HF7LRyMJ2wCfXefUbQmbFao,a143tyyy9h9mzksvbkbfqvbik3rdurpfbdlttfswnvua,209778.0,963.87,0.58,0.0,0.0,53.64,59.0,51.0,541000.0,1400,379.0,0,0.6884785714285714,0.03642857142857143,1.1568627450980393,1.1568627450980393,386.42857142857144,Scalper,0.5582267156862746,True,0.5582267156862746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4479053333333333,0.3161128553011205,1.0,0.529818661492297,Medium Risk,Medium
9XVWfqzavraezfvS38v8xcZepHYxcNKtnNMEKpPXEwTN,6sekz73vph5afymqtzav6h5vaqqlz2c8wqecq6mhlqfk,125034.0,-117470.0,-15.08,-51768.0,-6.64,18.27,19.0,85.0,1500000.0,841,1800.0,0,-139.67895362663495,0.10107015457788347,0.2235294117647059,0.2235294117647059,1783.59096313912,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9XzoddT4PQsvbKQ4pMGvuYBTw3qgyMJw8CZ8efveNdHb,5jn7rnf7cdzcwsgqjmnszuux7gsrpwfjkkjhejhkgijc,413776.0,-4463.2,-11.92,-3970.4,-10.6,25.0,1.0,3.0,479000.0,45,11000.0,0,-99.18222222222222,0.06666666666666667,0.3333333333333333,0.3333333333333333,10644.444444444445,Risk-Taker,0.545596,True,0.545596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5099573333333334,0.12170755555555554,0.47000000000000003,0.38905480000000003,High Risk,Medium
9YHynAnpx9sPNriVviq98e4qQ2BZqFjP5LapticCBUkW,dmu6p74f6qkrdnd83ryxy5r6szbhgpxfzwbc5dthepff,118515.0,-1324.7,-2.54,-104.17,-0.2,36.84,14.0,24.0,222000.0,421,527.0,0,-3.1465558194774346,0.057007125890736345,0.5833333333333334,0.5833333333333334,527.3159144893111,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,dgj5dhv3y92vve6qmqmrdtvynbqdstzaituwd42e8fcv,113410.0,20677.0,5.42,-454.82,-0.12,47.83,33.0,36.0,827000.0,457,1800.0,0,45.245076586433264,0.0787746170678337,0.9166666666666666,0.9166666666666666,1809.6280087527352,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
9zfBqGY8PS93J19aJtjDdJ7zkYHAUoNLh93fKPmNBY7Q,dgj5dhv3y92vve6qmqmrdtvynbqdstzaituwd42e8fcv,16448.0,14846.0,14.33,42.08,0.04,44.64,25.0,31.0,211000.0,569,370.0,0,26.09138840070299,0.054481546572934976,0.8064516129032258,0.8064516129032258,370.82601054481546,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
A1QRKMAVzgnkqJyukUhjTkzhiV1kFC8crKwb95mB5qB,6sekz73vph5afymqtzav6h5vaqqlz2c8wqecq6mhlqfk,11274.0,-81503.0,-7.9,-28616.0,-2.77,27.37,26.0,69.0,2000000.0,781,2600.0,0,-104.3572343149808,0.088348271446863,0.37681159420289856,0.37681159420289856,2560.819462227913,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
A5GTF7jGAgJgbvFBsrtrwq27LkRRPSVEPwgkAxDwfBZC,2kuebor9p8e2yvgcund9ipmhgm9nl4pg11zeeoqvqzwg,242977.0,81769.0,141.38,0.0,0.0,100.0,1.0,0.0,359000.0,207,1700.0,0,395.0193236714976,0.0,1.0,1.0,1734.2995169082126,Scalper,0.5947670833333333,True,0.5947670833333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7504913333333334,0.2997509661835749,0.96,0.6415985315217392,Medium Risk,Medium
A6DurJbMkzDYhZmnrwndVbRfWNfmLrnsy6LJztPDX77w,nn9vmhjtqgg9l9f8sp3geufwc5zvuhradcwehh7n7di,322767.0,0.0,0.0,-70882.0,-28.39,0.0,0.0,2.0,572000.0,139,4100.0,0,0.0,0.014388489208633094,0.0,0.0,4115.107913669065,Risk-Taker,0.41432741666666667,True,0.41432741666666667,0.0,0.42946159201537765,0.0,0.0,0.0,0.5705384079846223,0.0,0.41517800000000005,0.049999999999999996,0.8,0.3825039416666667,High Risk,Medium
A6YSa5QrmjYGz42TdKg24dY3ZEu3Y9GBwHB9GmhrJuMn,enbgi7fxssvuakatdhja7merx6saq2ihqo1z9k9gs3kx,-1102.8,-2535.1,-22.46,-1.01,-0.01,16.67,1.0,5.0,21000.0,51,421.0,0,-49.7078431372549,0.09803921568627451,0.2,0.2,411.7647058823529,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
A7MxJomeDwXgAYUWDE475bdrDpsgjdJaGD7hqbJKX9a3,3xrlc6r3jvu9t5mecgcg8zggrfr8kcefymabyjvxxk6w,30122.0,-12035.0,-10.03,476.49,0.4,30.91,34.0,76.0,268000.0,639,419.0,0,-18.83411580594679,0.1189358372456964,0.4473684210526316,0.4473684210526316,419.40532081377154,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
A85KSRtBe4Ff5rcnz3o2LQYTdEirT1bxLVHP1w2JKwF7,bcviecp8byqg41qhyycqizjh9pvm8nsiqwppin9y6n4u,27527.0,-5553.5,-51.05,0.0,0.0,28.57,4.0,10.0,49000.0,142,347.0,0,-39.109154929577464,0.07042253521126761,0.4,0.4,345.07042253521126,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AabAuD8MpUKCe3bqRjzVLMV4QrvhWjFVddpwHfepn6a9,4coxh8r1qbbazxrftax8hdanue9uqpjc1tpczwaytpdi,1751.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,8,219.0,0,0.0,0.0,0.0,0.0,225.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AAyfqN2VwrbCqkR7cvb83pFJkh2fh5ptDP9ZXiZsRaWT,94fd4trlwf9whhttisyn8pczqsbkmbnd2mvdbyywudu9,10875.0,6043.6,26.17,-1032.8,-4.47,50.0,12.0,12.0,51000.0,150,341.0,0,40.29066666666667,0.08,1.0,1.0,340.0,Scalper,0.2982545833333334,True,0.2982545833333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34214333333333335,0.2820145333333334,1.0,0.4512871516666667,Medium Risk,Low
AaZyviadMpEJdaVZCTKm6TRXKxvvoG3HethEH9WkjxHH,bcviecp8byqg41qhyycqizjh9pvm8nsiqwppin9y6n4u,27075.0,-1614.0,-18.97,0.0,0.0,9.09,1.0,10.0,44000.0,125,353.0,0,-12.912,0.08,0.1,0.1,352.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
Aemby6yXpjA8CzFoq7cDbgPah5iuTgdnmLt8rFHBTUi8,47anmr2xe2pe8t8rmcctugagvyqn5f4ecgyf9vfruzcv,210569.0,72383.0,17.62,0.0,0.0,37.32,53.0,89.0,1000000.0,2300,453.0,0,31.47086956521739,0.03869565217391304,0.5955056179775281,0.5955056179775281,434.7826086956522,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
Aevgy1ZrzXXQfc2dtkzX3Y22XPwoQR9XebfHVGGDYTC4,e3zg26rwp4v5uq5za2gbpbb66mj2xxyne37ugd91y8ph,0.0,0.0,0.0,237.28,24.21,100.0,1.0,0.0,980.0,1,980.0,0,0.0,0.0,1.0,1.0,980.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AEzr9xg2f3ecdzQmZ7pDonDxfJkiKfNJvnM6dPEHtv51,nn9vmhjtqgg9l9f8sp3geufwc5zvuhradcwehh7n7di,75140.0,756.27,1.88,0.0,0.0,100.0,1.0,0.0,121000.0,16,7600.0,0,47.266875,0.0,1.0,1.0,7562.5,Developing Trader,0.47028499999999995,True,0.47028499999999995,0.0,0.0,0.0,0.0,0.0,0.40181762678232996,0.59818237321767,0.4526,0.28236334375,0.45600000000000007,0.403977503125,High Risk,Medium
AG7C9aXSCBLeFZnQQa8mpGdDLq3h5jbzij1ZQnccRNjA,j3s2eabdxatejd9nghavsrv88pugsqwmrggywxoel587,2616.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,4,654.0,0,0.0,0.0,0.0,0.0,650.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AGqjivJr1dSv73TVUvdtqAwogzmThzvYMVXjGWg2FYLm,6wftd8otqyx98jokh7fw816vdwzb2cud8tclyjpfzggd,97819.0,7764.2,7.51,1526.5,1.48,27.03,10.0,27.0,302000.0,468,646.0,0,16.59017094017094,0.057692307692307696,0.37037037037037035,0.37037037037037035,645.2991452991453,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
Ai1fezxxQjmFwaHhjCpFBd7QRALogD1zPwUncBK3Q2pz,atvvfpswrivibtv4fw9ewq3suuxgcavp4hzx8jbxtucq,6806.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,14,486.0,0,0.0,0.0,0.0,0.0,485.7142857142857,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AjbjfCq5FYwmHyvmfT2HcFf45HFwydNSD7qyULbyRL5v,7vbqtbxevphssw3iuebvczrqo322jnjujun6scdcxr6t,6851.4,3159.5,32.49,0.0,0.0,100.0,1.0,0.0,26000.0,76,346.0,0,41.57236842105263,0.0,1.0,1.0,342.10526315789474,Elite Sniper,0.4942562092105263,True,0.4942562092105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44788760000000005,0.28207861842105264,0.8160000000000001,0.47640424644736845,Low Risk,Medium
ALGCiG1JkJFZysCx3V7BG5zFhhJB15gWkay4Bb47seS9,8j4th92zkmaolje8ucvetjbpkxnx7sdk5pxvp93hgk3f,-251.57,-263.16,-2.26,545.31,4.68,66.67,2.0,1.0,23000.0,18,1300.0,0,-14.620000000000001,0.05555555555555555,2.0,2.0,1277.7777777777778,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AmBPaAaC36arvwynXuhZN87hn7ndzAnwg2fvunAFCFTj,5ewl8ch5tsebgxe3dvn6mul3jrpkfyx9acn5u3ukzxci,5060.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.0,27,187.0,0,0.0,0.0,0.0,0.0,188.88888888888889,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AmcmsXkqGPapjhoCTF4WNAn2Hq98uXtn16aQTZEqdHFB,52flwrtxbq3ej3qc6vbyrdzoykogp3jsxxhygue9r5v,-5026.5,-5035.1,-6.8,16.1,0.02,13.33,2.0,13.0,143000.0,337,424.0,0,-14.940949554896143,0.03857566765578635,0.15384615384615385,0.15384615384615385,424.33234421364983,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AniWRxw2hapXe3TV4KXQJvry1jBxUPgtpDxFqSbeeXJT,gwpljamb5zxrgbtsynww7v3p1pamryzsfapftdaeswgc,25493.0,-1736.0,-10.61,14.65,0.09,50.0,1.0,1.0,58000.0,30,1900.0,0,-57.86666666666667,0.03333333333333333,1.0,1.0,1933.3333333333333,Developing Trader,0.2988649166666667,True,0.2988649166666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30284866666666665,0.27710666666666667,0.5800000000000001,0.3501579583333334,High Risk,Low
AnYpSyzBuTfevB36bguTrZkoyhxN4RPAR2u62YhXQ8gw,99d5oi479axqpqcfvkktk6e7r1y8kjskhaa9dubws1vd,169097.0,360.03,0.66,-6939.8,-12.81,44.44,4.0,5.0,224000.0,81,2800.0,0,4.444814814814815,0.06172839506172839,0.8,0.8,2765.432098765432,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AP5a6So1c2R8wemQWXt3kNE3d6pUc4dDktxhJdR8kn89,7plwmfkbjwc1zmfhulxeynvcwfwxtw7karcjyrq7yl9k,42794.0,-5261.5,-14.08,282.75,0.76,33.33,6.0,12.0,109000.0,144,758.0,0,-36.53819444444444,0.08333333333333333,0.5,0.5,756.9444444444445,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
ApBdd2PHWWwTADv4X8JikqtaXHnz9JaGoLPY8M6gqEzL,ekv9hdumwqnxzgq5g6ge6bk1zrhkxyc2wnsfl94sqmlj,424610.0,-91892.0,-19.28,-58827.0,-12.34,16.67,2.0,10.0,1300000.0,163,7900.0,0,-563.7546012269938,0.06134969325153374,0.2,0.2,7975.460122699386,Risk-Taker,0.5457891666666667,True,0.5457891666666667,0.0,0.4265118327625715,0.0,0.0,0.0,0.5734881672374285,0.0,0.4907066666666667,0.0678122699386503,0.8,0.43120526431492845,High Risk,Medium
ApRnQN2HkbCn7W2WWiT2FEKvuKJp9LugRyAE1a9Hdz1,ekv9hdumwqnxzgq5g6ge6bk1zrhkxyc2wnsfl94sqmlj,212821.0,75175.0,12.43,-1173.3,-0.19,24.18,22.0,69.0,1300000.0,451,3000.0,0,166.68514412416852,0.15299334811529933,0.3188405797101449,0.3188405797101449,2882.4833702882484,Risk-Taker,0.37635898913043475,True,0.37635898913043475,0.0,0.4774228668074703,0.0,0.0,0.0,0.5225771331925296,0.0,0.40681400000000006,0.13166759053954175,0.8,0.3998617760749061,High Risk,Low
ARmkoFReQLP5bZgLGdvRk17pD43LkWtPJVGCbLvsb9RD,9fvcekjnhwrdrfqi9vqcum3jxmdjrgmfmsdo4vhy3h72,15024.0,-9463.5,-5.73,-17196.0,-10.42,27.08,13.0,35.0,317000.0,308,1000.0,0,-30.725649350649352,0.11363636363636363,0.37142857142857144,0.37142857142857144,1029.2207792207791,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
ArTMhon3Ma48iA9FKZTyEr2sFpkzPctN8UZfsxjFqd9a,jtoazecroxgrzrynhnfnp5n1bnwytltceq57zmbpc6r,5412.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,1,5400.0,0,0.0,0.0,0.0,0.0,5400.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
As7HjL7dzzvbRbaD3WCun47robib2kmAKRXMvjHkSMB5,1ptwwxev41ssw6nvwwe4aqkfrn6j3jwe7andlehdsfm,193147.0,-14662.0,-1.77,887.1,0.11,29.94,50.0,117.0,1700000.0,1600,1100.0,0,-9.16375,0.073125,0.42735042735042733,0.42735042735042733,1062.5,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AtEKqxVhccPQGDMtgoQmZUExd4ARUD7Ke5L9sHmw7Ewi,bzc9nzfmqkxr6fz1dbph7bdf9broyef6pnzesp7v5iiw,332421.0,-13186.0,-5.48,0.0,0.0,50.0,1.0,1.0,814000.0,11,74000.0,0,-1198.7272727272727,0.09090909090909091,1.0,1.0,74000.0,Risk-Taker,0.52357225,True,0.52357225,0.0,0.0,0.0,0.0,0.0,0.580750527104884,0.4192494728951161,0.5143073333333333,0.23,0.466,0.4202801583333334,High Risk,Medium
ATFRUwvyMh61w2Ab6AZxUyxsAfiiuG1RqL6iv3Vi9q2B,6sekz73vph5afymqtzav6h5vaqqlz2c8wqecq6mhlqfk,149122.0,-93501.0,-8.08,-72833.0,-6.29,37.04,20.0,34.0,2000000.0,696,2900.0,0,-134.3405172413793,0.04885057471264368,0.5882352941176471,0.5882352941176471,2873.5632183908046,Whale,0.3470057058823529,True,0.3470057058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36272133333333334,0.17857709178498987,0.8,0.3933622314570656,Medium-High Risk,Low
ATjZpeW92Dn1dNPT9Z2Pwzvfn5RgX15Y9LJhCFmTFkck,94fd4trlwf9whhttisyn8pczqsbkmbnd2mvdbyywudu9,13540.0,428.39,0.7,-2468.5,-4.03,41.51,22.0,31.0,130000.0,203,641.0,0,2.110295566502463,0.15270935960591134,0.7096774193548387,0.7096774193548387,640.3940886699507,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
ATsiqfVBf89DJb4di6XKqh2voQDNeXEnFcZ8p4xqfauz,jtoazecroxgrzrynhnfnp5n1bnwytltceq57zmbpc6r,8368.2,1196.3,4.23,-2751.0,-9.73,57.14,4.0,3.0,58000.0,95,614.0,0,12.592631578947367,0.031578947368421054,1.3333333333333333,1.3333333333333333,610.5263157894736,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
ATvjyhKvzshtgxpygnAHemSxhASYiXEmvDzhMCtmKEYj,6wy9wxyct5a1mgyjixfnmi3swgnugzdjy75jepvsr2mg,50128.0,3826.8,15.28,169.66,0.68,42.22,19.0,26.0,99000.0,1000,98.0,0,3.8268,0.026,0.7307692307692307,0.7307692307692307,99.0,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AUsw81311GWzvK4Qud7DJHnV86ZhRfbndkHMcVD7sDMW,j3s2eabdxatejd9nghavsrv88pugsqwmrggywxoel587,3744.0,733.29,27.55,-7.67,-0.29,66.67,2.0,1.0,9000.0,12,754.0,0,61.107499999999995,0.08333333333333333,2.0,2.0,750.0,Developing Trader,0.4134376666666667,True,0.4134376666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37256933333333336,0.513055375,0.47200000000000003,0.4386881125,High Risk,Medium
AwzPc4s3oaLnckqhZ61eDHuQbArjrfSRxDX5FZUBdig1,k6faeyhobwjmcdp6wozwzh4wq8aqw24y8rc8gmv6sxz,2994.5,-957.12,-7.37,400.14,3.08,50.0,7.0,7.0,23000.0,56,416.0,0,-17.091428571428573,0.125,1.0,1.0,410.7142857142857,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AXcqKk9B8YQV3Tgf2nsb7Y24hVTjducAgqaV8U3vpBZh,a143tyyy9h9mzksvbkbfqvbik3rdurpfbdlttfswnvua,186246.0,614.19,0.4,-1513.4,-0.99,46.51,20.0,23.0,408000.0,165,2500.0,0,3.7223636363636365,0.1393939393939394,0.8695652173913043,0.8695652173913043,2472.7272727272725,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AxT6f7CrGURFnsowXCubLEfdgViMALczBCKwaCCiBuQL,gnyxamygf1iivijdpqkegifxbtmfxmd46bgfnh3xh9rj,32211.0,-4942.4,-9.51,-1528.9,-2.94,37.04,10.0,17.0,121000.0,215,563.0,0,-22.987906976744185,0.07906976744186046,0.5882352941176471,0.5882352941176471,562.7906976744187,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
AyMncW9HVDGDBeiDWkivHNbGAGXUPACLt4mLxzFhH3GL,83g6vzjzlrcnhbslatj94vcprimyyqwun6zfl11mcadl,129319.0,6600.9,3.89,-15163.0,-8.94,50.0,4.0,4.0,446000.0,329,1400.0,0,20.063525835866262,0.0121580547112462,1.0,1.0,1355.6231003039513,Scalper,0.3759795833333333,True,0.3759795833333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3913993333333333,0.28100317629179333,1.0,0.4784586445542047,Medium Risk,Low
B2FNpT8dzceBRAXq8YexHYwRTjJgRLB7gTELBR7xBHtB,4sbywy5uuxybwuj8fwhdfxun6mbtacrqbjwiz9mxworp,82254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82000.0,33,2500.0,0,0.0,0.0,0.0,0.0,2484.848484848485,Unclassified,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Risk,
